,_id,city,latitude,longitude,state,street,zipcode,appliances,architecture,basement,bathrooms,bedrooms,coolingsystem,coveredparkingspaces,exteriormaterial,finishedsqft,floorcovering,floornumber,heatingsources,heatingsystem,lotsizesqft,numfloors,numrooms,numunits,parkingtype,roof,rooms,usecode,view,yearbuilt,yearupdated,elementaryschool,highschool,homedescription,images_count,images_image,links_homedetails,links_homeinfo,links_photogallery,middleschool,neighborhood,pageviewcount_currentmonth,pageviewcount_total,agentname,agentprofileurl,externalurl,lastupdateddate,mls,openhousedates,status,type,price,schooldistrict,trans_desc,trans_score,trans_summary,walkscore_desc,walkscore_score,whatownerloves,zpid
413,55f842bb3ae7404f74f89a96,Oakland,37.795876,-122.232758,CA,2651 Wallace St,94606,,,,,,,,,,,,,,4264,,,,,,,VacantResidentialLand,,,,,,"Good location to develop residential 1-4 units.
2651 Wallace St., Oakland, CA
APN 22-354-9-4
- 4,264 sq. ft.
- Zoned RM-1 for multiple units
- Check with the city for other uses.
Make Offer
Contact me for more information. ",2,None,http://www.zillow.com/homedetails/2651-Wallace-St-Oakland-CA-94606/2101586243_zpid/,http://www.zillow.com/homedetails/2651-Wallace-St-Oakland-CA-94606/2101586243_zpid/,http://www.zillow.com/homedetails/2651-Wallace-St-Oakland-CA-94606/2101586243_zpid/#image=lightbox%3Dtrue,,,907,907,,,,2015-08-02 23:01:00.0,,,,Make me move,69000,,Some Transit,56,"21 nearby routes: 21 bus, 0 rail, 0 other",Somewhat Walkable,68,,2101586243
414,55f842bb3ae7404f74f89a97,Oakland,37.852519,-122.211626,CA,6026 Skyline Blvd,94611,"Dishwasher, Dryer, Freezer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer",Contemporary,None,2.5,3,,2,Wood,2200,"Concrete, Hardwood",,,,12680,2,8,,Garage - Detached,"Composition, Tile","Dining room, Family room, Office",SingleFamily,"City, Mountain, Park, Territorial, Water",1959,1960,,,,69,None,http://www.zillow.com/homedetails/6026-Skyline-Blvd-Oakland-CA-94611/24819328_zpid/,http://www.zillow.com/homedetails/6026-Skyline-Blvd-Oakland-CA-94611/24819328_zpid/,http://www.zillow.com/homedetails/6026-Skyline-Blvd-Oakland-CA-94611/24819328_zpid/#image=lightbox%3Dtrue,,,1233,1233,Rick & Ernie,http://www.zillow.com/profile/Rick-and-Ernie/,http://www.6026SkylineBlvd.com,2015-09-08 16:35:00.0,40714418,,Active,For sale by agent,1095000,,Some Transit,0,"0 nearby routes: 0 bus, 0 rail, 0 other",Car-Dependent,1,,24819328
415,55f842bb3ae7404f74f89a98,Oakland,37.789392,-122.223452,CA,2635 E 25th St,94601,"Refrigerator, Range / Oven, Washer",Other,,1.0,3,,,,1195,,,,Forced air,3558,,6,,Off-street,,Dining room,SingleFamily,,1945,1945,,,"PHONG TRAN - Agt: 510-451-7317 - Clean and bright 3 bedroom, 1 bath home. Large living room, fireplace, good size bedroom, low maintain back & side yard.  Quiet location near I580 & I880 freeways.",17,None,http://www.zillow.com/homedetails/2635-E-25th-St-Oakland-CA-94601/24766917_zpid/,http://www.zillow.com/homedetails/2635-E-25th-St-Oakland-CA-94601/24766917_zpid/,http://www.zillow.com/homedetails/2635-E-25th-St-Oakland-CA-94601/24766917_zpid/#image=lightbox%3Dtrue,,,4275,4275,,,,,,,,,,Oakland (510) 879-8111,Some Transit,56,"21 nearby routes: 21 bus, 0 rail, 0 other",Somewhat Walkable,66,,24766917
416,55f842bb3ae7404f74f89a99,Oakland,37.826206,-122.270196,CA,681 37th St,94609,"Range / Oven, Refrigerator",Bungalow,None,2.0,3,,,Wood,1211,Hardwood,,,,4080,1,5,,None,Composition,,SingleFamily,None,1904,1904,,,,15,None,http://www.zillow.com/homedetails/681-37th-St-Oakland-CA-94609/24748239_zpid/,http://www.zillow.com/homedetails/681-37th-St-Oakland-CA-94609/24748239_zpid/,http://www.zillow.com/homedetails/681-37th-St-Oakland-CA-94609/24748239_zpid/#image=lightbox%3Dtrue,,,2234,2234,Charles Zhiyi  Huang,http://www.zillow.com/profile/Charles-Huang/,http://www.yourbayhome.com,2015-08-22 18:16:00.0,40709230,,Active,For sale by agent,499000,,Some Transit,74,"24 nearby routes: 21 bus, 3 rail, 0 other",Very Walkable,83,"This is a great family home or investment. Newly remodel 3 bedrooms 2 bath and expansion had been done with permit within the last 10 years. Easy access to HWY 580 and 24, walking distance to Mac Arthur Bart station.",24748239
417,55f842bb3ae7404f74f89a9a,Oakland,37.795703,-122.22166,CA,2927 Sheffield Ave,94602,"Dishwasher, Dryer, Garbage disposal, Range / Oven, Refrigerator, Washer",Other,,2.0,4,,,Stucco,1769,"Hardwood, Tile",,,,3200,2,9,,Garage - Attached,Tile,"Breakfast nook, Dining room, Family room, Laundry room",SingleFamily,,1931,1931,,,"Dazzling four bedroom, two bathroom Mediterranean home sits in an ideal location, and features light filled living spaces, an open layout, timelessly elegant period details, updated kitchen & bathrooms, as well as usable backyard space & one-car garage. Located in the Glenview Elementary School District, walking distance to Redwood Day School, multiple parks, and easy access to Park Boulevard shopping & amenities.

With magnanimous curb appeal, and a welcoming foyer, this home is immediately & infinitely inspiring. Upon entering through the grand arched wooden doorway, the open layout and vaulted ceilings, combined with exposed beams, and a warm color palate, together invite a sense of tranquility and refinement. Timeless Mediterranean architectural details meet the eye at every turn: from the grandiose bay window, original restored oak flooring, and crystal doorknobs, to the arced staircase, and wrought iron balustrade & handrail. The flow & feel of this home is exquisite, and it was updated with practical modern family living in mind.

The eat-in kitchen and adjacent formal dining area were designed with the chef & entertainer in mind: with stainless steel appliances, gas range, custom wood cabinetry, and plenty of storage. The kitchen also features unique detailed terra cotta tiled flooring, granite countertops, and oiled bronze sink & cabinet hardware. Light filters through every window, creating an airy, inviting, and serene ambiance. 

Upstairs are three generous bedrooms with large closets, and a handsomely updated bathroom with a hallway linen closet. The bathroom features subway tiles, glass hex tile flooring, and new fixtures. Downstairs features the second bathroom, laundry room, basement storage area, and connecting garage; as well as a large fourth bedroom with built-in shelving & French doors that open out to the bright & spacious landscaped backyard. 
",23,None,http://www.zillow.com/homedetails/2927-Sheffield-Ave-Oakland-CA-94602/24767434_zpid/,http://www.zillow.com/homedetails/2927-Sheffield-Ave-Oakland-CA-94602/24767434_zpid/,http://www.zillow.com/homedetails/2927-Sheffield-Ave-Oakland-CA-94602/24767434_zpid/#image=lightbox%3Dtrue,,,1490,1490,Anthony Cassel,http://www.zillow.com/profile/Anthony-Cassel/,,2015-09-10 13:12:00.0,40714889,,Active,For sale by agent,599000,,Some Transit,56,"19 nearby routes: 19 bus, 0 rail, 0 other",Very Walkable,72,,24767434
418,55f842bb3ae7404f74f89a9c,Oakland,37.806818,-122.274487,CA,1511 Jefferson St UNIT 215,94612,,,,1.0,1,,,,861,,2,,,,,3,78,,,,Condominium,,2007,,,,"STEVE KELLEY - Agt: 925-899-0123 - Open House Sun, 1-4. Be part of Downtown Oaklands exciting present and future! Modern building, roof top deck, Granite cntrs, gas range,, HRDW Floors, Carpet, SS Apps, In- Unit W/D open airy floorplan. Deck! Bart, restaurants, Zipcar, Freeways, Jack London Sq. all at your doorstep!",10,None,http://www.zillow.com/homedetails/1511-Jefferson-St-UNIT-215-Oakland-CA-94612/79541724_zpid/,http://www.zillow.com/homedetails/1511-Jefferson-St-UNIT-215-Oakland-CA-94612/79541724_zpid/,http://www.zillow.com/homedetails/1511-Jefferson-St-UNIT-215-Oakland-CA-94612/79541724_zpid/#image=lightbox%3Dtrue,,,372,372,,,,,,,,,,,Some Transit,83,"45 nearby routes: 30 bus, 14 rail, 1 other",Walker's Paradise,98,,79541724
419,55f842bb3ae7404f74f89a9d,Oakland,37.826702,-122.270042,CA,678 37th St APT 10,94609,,,,10.0,10,,,,4412,,,,,7000,,,,,,,Miscellaneous,,1966,,,,"10 Unit Apartment Building for sale, sellers must sell with 1031 exchange conditions.
West Oakland Location, not Beverly Hills, i.e. rough area,  call seller/agt today for more details 650-533-0906  BRE 0791557",,,http://www.zillow.com/homedetails/678-37th-St-APT-10-Oakland-CA-94609/2125197351_zpid/,http://www.zillow.com/homedetails/678-37th-St-APT-10-Oakland-CA-94609/2125197351_zpid/,http://www.zillow.com/homedetails/678-37th-St-APT-10-Oakland-CA-94609/2125197351_zpid/#image=lightbox%3Dtrue,,,270,660,,,,2015-09-08 03:54:00.0,,,Active,For sale by owner,1550000,,Some Transit,74,"24 nearby routes: 21 bus, 3 rail, 0 other",Very Walkable,84,,2125197351
420,55f842bb3ae7404f74f89a9e,Oakland,37.754033,-122.125459,CA,4735 Stacy St,94605,Dishwasher,Other,,2.0,3,,,Wood,1510,Hardwood,,,,7866,1,6,,Garage - Attached,Composition,Dining room,SingleFamily,,1955,1957,,,,29,None,http://www.zillow.com/homedetails/4735-Stacy-St-Oakland-CA-94605/24809080_zpid/,http://www.zillow.com/homedetails/4735-Stacy-St-Oakland-CA-94605/24809080_zpid/,http://www.zillow.com/homedetails/4735-Stacy-St-Oakland-CA-94605/24809080_zpid/#image=lightbox%3Dtrue,,,2042,2042,Linnette Edwards,http://www.zillow.com/profile/MyHousingGuide/,http://www.4735Stacy.com,2015-09-12 20:59:00.0,,,Active,For sale by agent,585000,,Some Transit,19,"1 nearby routes: 1 bus, 0 rail, 0 other",Car-Dependent,11,"Located right on the outskirts of Knowland Park, 4735 Stacy Street is in a hidden pocket of Oakland in the Grass Valley neighborhood. You are just a few miles from Hwy 580 making this an ideal location for the nature lover who still wants to be close to the hustle and bustle of city life.  Downtown Oakland is a short 13 miles north, San Francisco is just 22 miles north/west and Silicon Valley is 38 miles south/west making Stacy a perfect location for the commuter.",24809080
421,55f842bb3ae7404f74f89a9f,Oakland,37.855835,-122.220849,CA,320 Caldecott Ln UNIT 123,94618,Dishwasher,Contemporary,,1.0,1,,1,Stucco,773,Hardwood,1,,,,3,3,433,,Composition,Walk-in closet,Condominium,,1998,1999,,,"320 Caldecott Lane #123 is a wonderful luxury condo at the Parkwoods!  This is the one bedroom Golden Gate model, a popular and attractive end unit surrounded by beautiful redwoods!  Features include a comfortable living room with a gas fireplace, a nice kitchen with maple cabinetry, a gas range and a breakfast bar, indoor laundry with a full capacity washer & dryer, a relaxing master bedroom with a walk-in closet and a spacious bathroom!  320 Caldecott Lane #123 also has the best guest parking at the Parkwoods.  There is easy freeway access and an AC Transit bus stop at the front gate with bus service to San Francisco!  Great restaurants and shopping are nearby in Berkeley, Montclair & Orinda!  320 Caldecott Lane #123 was built in 1998.  The HOA dues are $402 a month and include water & garbage and excellent amenities including a sparkling pool and a fitness center!  For more information call Mark Cooksey, Broker, Kropa Realty, CalBRE Lic. No. 00957198 at (925) 685-7278 or email mark@markcooksey.com",9,None,http://www.zillow.com/homedetails/320-Caldecott-Ln-UNIT-123-Oakland-CA-94618/24819743_zpid/,http://www.zillow.com/homedetails/320-Caldecott-Ln-UNIT-123-Oakland-CA-94618/24819743_zpid/,http://www.zillow.com/homedetails/320-Caldecott-Ln-UNIT-123-Oakland-CA-94618/24819743_zpid/#image=lightbox%3Dtrue,,,353,1142,Mark Cooksey,http://www.zillow.com/profile/user7785038/,,2015-09-12 17:07:00.0,40714915,,Active,For sale by agent,355000,,Some Transit,17,"1 nearby routes: 1 bus, 0 rail, 0 other",Car-Dependent,8,,24819743
422,55f842bb3ae7404f74f89aa0,Oakland,37.762664,-122.187848,CA,1640 Church St,94621,"Dryer, Range / Oven, Refrigerator, Washer",Bungalow,None,1.0,2,,,Stucco,832,Hardwood,,,,2320,1,5,,Off-street,,"Breakfast nook, Dining room",SingleFamily,,1924,1928,,,"Charming home on historic Church Street in future ""Coliseum City"". Good to go for FHA or VA. Great Condition. ",1,http://photos2.zillowstatic.com/p_d/IS5i5iln2kdxjx1000000000.jpg,http://www.zillow.com/homedetails/1640-Church-St-Oakland-CA-94621/24791227_zpid/,http://www.zillow.com/homedetails/1640-Church-St-Oakland-CA-94621/24791227_zpid/,http://www.zillow.com/homedetails/1640-Church-St-Oakland-CA-94621/24791227_zpid/#image=lightbox%3Dtrue,,,812,812,Toya Groves,http://www.zillow.com/profile/toyagroves/,,2015-08-04 15:22:00.0,,,Active,For sale by agent,249000,,Some Transit,61,"28 nearby routes: 18 bus, 10 rail, 0 other",Very Walkable,76,,24791227
423,55f842bb3ae7404f74f89aa1,Oakland,37.838624,-122.258042,CA,5215 Locksley Ave,94618,"Dishwasher, Dryer, Range / Oven, Refrigerator, Washer",Craftsman,Finished,1.0,2,,2,"Stucco, Wood",1320,"Carpet, Hardwood",,,,5000,1,9,,Garage - Detached,Composition,"Dining room, Laundry room, Recreation room",SingleFamily,,1922,2003,,,"A unique opportunity to own a classic 2 bedroom 1 bath craftsman bungalow with period built-ins, gum wood, oak flooring, picture rail and fireplace that has a 1 bedroom 1 bath detached in-law apartment, huge fully finished basement, 2 car garage and many updated systems.  The main home kitchen is very spacious with stainless steel appliances including a 6 burner gas range and ASKO dishwasher.  The home is ideally located within blocks of the Rockridge BART, casual carpool, Farmer's Market, College Ave and Temescal shops and acclaimed restaurants.  The property is currently occupied by month to month tenants paying over $4,600/mo in rent.",18,None,http://www.zillow.com/homedetails/5215-Locksley-Ave-Oakland-CA-94618/24752696_zpid/,http://www.zillow.com/homedetails/5215-Locksley-Ave-Oakland-CA-94618/24752696_zpid/,http://www.zillow.com/homedetails/5215-Locksley-Ave-Oakland-CA-94618/24752696_zpid/#image=lightbox%3Dtrue,,,1834,1834,Perry Riani,http://www.zillow.com/profile/Perry-Riani1/,,2015-08-07 06:59:00.0,,,Active,For sale by agent,1195000,,Some Transit,65,"21 nearby routes: 18 bus, 3 rail, 0 other",Walker's Paradise,91,"This home has classic craftsman architecture, a huge finished basement for multiple purpose use, a detached in-law unit and is close to public transit, markets, shopping and restaurants.",24752696
424,55f842bb3ae7404f74f89aa2,Oakland,37.821597,-122.188729,CA,6313 Melville Dr,94611,Dishwasher,Contemporary,,2.0,3,None,2,,1854,Carpet,,,,6751,2,8,,Garage - Attached,Other,Dining room,SingleFamily,Territorial,1968,1968,Call School District,Call School District,"Beautiful contemporary Montclair home in Piedmont Pines with stunning redwoods and partial bay views. Floor to ceiling windows in living room, restored hardwood floors, master suite with separate office & exercise room. Bedroom count may differ from records.",14,None,http://www.zillow.com/homedetails/6313-Melville-Dr-Oakland-CA-94611/24814368_zpid/,http://www.zillow.com/homedetails/6313-Melville-Dr-Oakland-CA-94611/24814368_zpid/,http://www.zillow.com/homedetails/6313-Melville-Dr-Oakland-CA-94611/24814368_zpid/#image=lightbox%3Dtrue,Call School District,,4433,4433,David Holmes,http://www.zillow.com/profile/SDHolmes/,,2015-09-10 18:37:00.0,40709884,,Active,For sale by agent,849000,Oakland (510) 879-8111,Some Transit,17,"1 nearby routes: 1 bus, 0 rail, 0 other",Car-Dependent,6,,24814368
425,55f842bb3ae7404f74f89aa4,Oakland,37.750019,-122.159861,CA,9729 Hillgrade Ct,94603,"Dishwasher, Range / Oven",Other,Finished,1.0,2,,,Wood,1064,"Carpet, Laminate, Tile",,,,1313,2,4,1,Carport,Composition,"Dining room, Family room",Condominium,None,1984,1984,,,,5,None,http://www.zillow.com/homedetails/9729-Hillgrade-Ct-Oakland-CA-94603/24805348_zpid/,http://www.zillow.com/homedetails/9729-Hillgrade-Ct-Oakland-CA-94603/24805348_zpid/,http://www.zillow.com/homedetails/9729-Hillgrade-Ct-Oakland-CA-94603/24805348_zpid/#image=lightbox%3Dtrue,,,402,402,Amit Gambhir,http://www.zillow.com/profile/gambhiamit/,,2015-09-04 12:17:00.0,,,Active,For sale by agent,239000,,Some Transit,52,"14 nearby routes: 14 bus, 0 rail, 0 other",Somewhat Walkable,68,,24805348
426,55f842bb3ae7404f74f89aa5,Oakland,37.78236,-122.197147,CA,4546 Virginia Ave,94619,Dryer,Other,Partially finished,1.0,2,,,Stucco,990,Hardwood,,,,6000,2,5,,Garage - Attached,,Dining room,SingleFamily,City,1927,1931,,,,1,http://photos2.zillowstatic.com/p_d/ISp94vqzh2212l0000000000.jpg,http://www.zillow.com/homedetails/4546-Virginia-Ave-Oakland-CA-94619/24782658_zpid/,http://www.zillow.com/homedetails/4546-Virginia-Ave-Oakland-CA-94619/24782658_zpid/,http://www.zillow.com/homedetails/4546-Virginia-Ave-Oakland-CA-94619/24782658_zpid/#image=lightbox%3Dtrue,,,508,508,Nobu Ito,http://www.zillow.com/profile/Nobuito/,,2015-09-15 05:23:00.0,,,Active,For sale by agent,479000,,Some Transit,50,"14 nearby routes: 14 bus, 0 rail, 0 other",Somewhat Walkable,62,"Beautiful home in Maxwell Park on such a lovely tree lined street.  2 bedrooms, 1 bath upstairs and bonus room and bathroom downstairs.  Garage with interior access.  Large yard with fruit trees and planter boxes waiting for your garden.  Indoor/outdoor accessibility from the dining room and bedroom.  Please call Nobu for more information- (510) 594-6880.",24782658
427,55f842bb3ae7404f74f89aa6,Berkeley,37.855442,-122.224453,CA,6788 Charing Cross Rd,94705,,,,,,,,,,,,,,10018,,,,,,,VacantResidentialLand,,,,,,"NEVER BEFORE ON MARKET! BIG UNOBSTRUCTED VIEWS OF DUE SOUTH-EAST EXPOSURE. MOST VIABLE AND EASE-OF-BUILD-ABILITY PARCEL IN OAK/BERK HILLS AT THIS PRICE-POINT. ALL UTILITIES AVAIL. VERY CONVENIENT LOCATION. HURRY FOR THIS ONE & BREAK-GROUND IN SPRING !

>Huge frontage for fabulous curb appeal
>Nearly 1/4 acre for greater  Floor Area Ratio.
>Close to many public & private schools
>Correlated resale comps $1+mil homes 
>Utilities undergrounded @ Tunnel Rd or Charing Cross
>Near Claremont/Elmwood neighborhood 
*Address noted for locational purposes only
",15,None,http://www.zillow.com/homedetails/6788-Charing-Cross-Rd-Berkeley-CA-94705/2101503648_zpid/,http://www.zillow.com/homedetails/6788-Charing-Cross-Rd-Berkeley-CA-94705/2101503648_zpid/,http://www.zillow.com/homedetails/6788-Charing-Cross-Rd-Berkeley-CA-94705/2101503648_zpid/#image=lightbox%3Dtrue,,,1339,1339,Gerry Bakalian,http://www.zillow.com/profile/Gerry-Bakalian/,,2015-08-26 06:15:00.0,,,Active,For sale by agent,169000,,Some Transit,17,"1 nearby routes: 1 bus, 0 rail, 0 other",Car-Dependent,19,,2101503648
428,55f842bb3ae7404f74f89aa7,Oakland,37.758213,-122.17043,CA,2041 84th Ave,94621,,Other,,1.0,2,,,,1074,,,,,5320,1,5,,,,,SingleFamily,,1942,1942,,,,,,http://www.zillow.com/homedetails/2041-84th-Ave-Oakland-CA-94621/24797954_zpid/,http://www.zillow.com/homedetails/2041-84th-Ave-Oakland-CA-94621/24797954_zpid/,http://www.zillow.com/homedetails/2041-84th-Ave-Oakland-CA-94621/24797954_zpid/#image=lightbox%3Dtrue,,,238,238,Carlos Otazu,http://www.zillow.com/profile/carlosotazu/,,2015-08-28 18:03:00.0,40713539,,Active,For sale by agent,289000,,Some Transit,55,"17 nearby routes: 17 bus, 0 rail, 0 other",Somewhat Walkable,58,,24797954
429,55f842bb3ae7404f74f89aa8,Oakland,37.794051,-122.180525,CA,4635 Stauffer Pl,94619,"Dishwasher, Garbage disposal, Microwave, Range / Oven, Refrigerator",Contemporary,Unfinished,2.0,4,None,2,"Stucco, Wood",2515,"Carpet, Hardwood, Laminate, Tile",,Gas,Forced air,6795,2,9,,Garage - Attached,Composition,"Dining room, Family room, Walk-in closet",SingleFamily,,1952,2011,,,"OPEN HOUSE- SAT (8/15) & SUN (8/16) 1:00-4:30 PM

Redwood Heights beauty nestled in serene setting above highway 13 with high windows showcasing gorgeous redwood views. Fully remodeled and painted w/ stainless steal appliances. This beautiful 4 bedroom also has a huge bonus room-walk-in closet/dressing room in master bedroom. Updated kitchen & baths both with double sinks, 2 fire places, double pane windows throughout & 2 car garage.  lots of natural light and open floor plan.  Tiered front yard with vegetable garden, and patio with open space in back.  5 doors from Redwood Motessor, close to Chatham school, Redwood Heights Elementary, Montclair Village, Trails, &  8min drive to Rockridge BART.",29,None,http://www.zillow.com/homedetails/4635-Stauffer-Pl-Oakland-CA-94619/24784882_zpid/,http://www.zillow.com/homedetails/4635-Stauffer-Pl-Oakland-CA-94619/24784882_zpid/,http://www.zillow.com/homedetails/4635-Stauffer-Pl-Oakland-CA-94619/24784882_zpid/#image=lightbox%3Dtrue,,,4442,4442,Henri Edlin,http://www.zillow.com/profile/henried1/,,2015-08-31 14:22:00.0,40710435,,Active,For sale by agent,799000,,Some Transit,38,"11 nearby routes: 11 bus, 0 rail, 0 other",Car-Dependent,42,,24784882
430,55f842bb3ae7404f74f89aa9,Oakland,37.758855,-122.179111,CA,1601 79th Ave,94621,Washer,Other,,1.0,2,,,,973,,,,,1500,1,5,,"Garage - Attached, Off-street, On-street",,,SingleFamily,,1927,1927,,,This home suffered severe fire. Contractors special. Needs a lot of work but will go for a good price to the right investor.,1,http://photos2.zillowstatic.com/p_d/IStsl0nyxhxvpn1000000000.jpg,http://www.zillow.com/homedetails/1601-79th-Ave-Oakland-CA-94621/24792071_zpid/,http://www.zillow.com/homedetails/1601-79th-Ave-Oakland-CA-94621/24792071_zpid/,http://www.zillow.com/homedetails/1601-79th-Ave-Oakland-CA-94621/24792071_zpid/#image=lightbox%3Dtrue,,,1491,1491,Nyler Baniqued,http://www.zillow.com/profile/Nyler-Baniqued/,,2015-08-20 07:53:00.0,,,Active,For sale by agent,200000,,Some Transit,57,"17 nearby routes: 17 bus, 0 rail, 0 other",Somewhat Walkable,69,,24792071
431,55f842bb3ae7404f74f89aaa,Oakland,37.802715,-122.268562,CA,330 13th St # 3A,94612,"Dishwasher, Dryer, Freezer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer",Other,Partially finished,1.0,1,None,,Cement / Concrete,907,"Carpet, Hardwood, Slate",3,Electric,Wall,,1,3,18,"Garage - Detached, Off-street",Other,Walk-in closet,Condominium,City,1914,2008,Not Listed,Not Listed,"Denise Milburn, Agent
PACIFIC UNION
Office: 510.982.4418, Mobile: 510.410.2424 

Commuters dream in Downtown Oakland! 
Refurbished early 1900's brewery. Soho-style condo. 

Soaring 11' ceilings, expansive windows, hardwood floors, separate gourmet kitchen with granite countertops and breakfast bar, dining area, w/d, 4 closets with built-in shelving systems, & huge marble bathroom.

Conveniently located in Chinatown/Midtown, 2 blocks from BART, 3 blocks from Lake Merritt, walking distance to Uptown, Old Oakland, and Jack London Square.",2,None,http://www.zillow.com/homedetails/330-13th-St-3A-Oakland-CA-94612/89031531_zpid/,http://www.zillow.com/homedetails/330-13th-St-3A-Oakland-CA-94612/89031531_zpid/,http://www.zillow.com/homedetails/330-13th-St-3A-Oakland-CA-94612/89031531_zpid/#image=lightbox%3Dtrue,Not Listed,Downtown,2156,2156,,,,2015-08-29 17:42:00.0,,,,Make me move,500000,Oakland (510) 879-8111,Some Transit,86,"45 nearby routes: 30 bus, 14 rail, 1 other",Walker's Paradise,99,Walkable neighborhood. Gorgeous light. Amazing amount of space for a city space with an incredible amount of storage.,89031531
432,55f842bb3ae7404f74f89aab,Oakland,37.803814,-122.296979,CA,343 Chester St,94607,,Other,,3.0,4,,,,2400,,,,,3875,1,7,,,,,SingleFamily,,1910,1910,,,"Spectacular, light, thoughtful and elegant.  FULL renovation with oodles of open space.  Bedrooms, In-law potential, gardening area, hardwood and cork floors, soaring ceilings.  Off street parking for 2 cars and great big storage shed instead of  garage.  A San Francisco commuters dream: just minutes to SF via BART (a block away). ",35,None,http://www.zillow.com/homedetails/343-Chester-St-Oakland-CA-94607/24739182_zpid/,http://www.zillow.com/homedetails/343-Chester-St-Oakland-CA-94607/24739182_zpid/,http://www.zillow.com/homedetails/343-Chester-St-Oakland-CA-94607/24739182_zpid/#image=lightbox%3Dtrue,,,3057,3057,Thornwall Properties,http://www.zillow.com/profile/ThornwallProp/,,2015-08-19 11:16:00.0,,,Active,For sale by agent,699000,,Some Transit,65,"12 nearby routes: 8 bus, 4 rail, 0 other",Somewhat Walkable,70,Commuters Dream!,24739182
433,55f842bb3ae7404f74f89aac,Oakland,37.840737,-122.256752,CA,5330 Miles Ave,94618,"Dishwasher, Garbage disposal, Range / Oven, Refrigerator, Trash compactor",Craftsman,Partially finished,1.0,3,,,Shingle,1269,"Hardwood, Tile",,,,3800,2,6,,Garage - Attached,Composition,Breakfast nook,SingleFamily,None,1912,1912,,,,14,None,http://www.zillow.com/homedetails/5330-Miles-Ave-Oakland-CA-94618/24753380_zpid/,http://www.zillow.com/homedetails/5330-Miles-Ave-Oakland-CA-94618/24753380_zpid/,http://www.zillow.com/homedetails/5330-Miles-Ave-Oakland-CA-94618/24753380_zpid/#image=lightbox%3Dtrue,,,783,783,John P. Anderson,http://www.zillow.com/profile/results36/,,2015-09-09 08:31:00.0,,,Active,For sale by agent,889000,,Some Transit,64,"21 nearby routes: 18 bus, 3 rail, 0 other",Very Walkable,85,"Wood shingled Craftsman in excellent ""Rockridge"" neighborhood featuring refinished hardwood floors, formal dining room w/ built-ins, large windows, high ceilings, deck w/ sunny backyard, huge basement w/ developing possibilities.  Beautiful woodwork.  Close to Bart & College Ave.  Walk Score 86!",24753380
434,55f842bb3ae7404f74f89aad,Oakland,37.77302,-122.19651,CA,5437 Trask Street,94601,,,,2.0,2,,,,,,,,,,,,,,,,MultiFamily2To4,,,,,,"Welcome Home. Fabulous investment opportunity in Oakland's rapidly changing Fairfax neighborhood. This lovely duplex offers two, one bedroom, one bath units. Both in nice condition with dual pane windows. Front unit features a formal dining room, eat-in kitchen, fireplace and laundry room. Two covered carport parking spots next to the rear yard area.",10,None,http://www.zillow.com/homedetails/5437-Trask-Street-Oakland-CA-94601/2101530591_zpid/,http://www.zillow.com/homedetails/5437-Trask-Street-Oakland-CA-94601/2101530591_zpid/,http://www.zillow.com/homedetails/5437-Trask-Street-Oakland-CA-94601/2101530591_zpid/#image=lightbox%3Dtrue,,,1791,1791,Daniel Winkler,http://www.zillow.com/profile/dannywinkler/,,2015-08-24 14:52:00.0,40709226,,Active,For sale by agent,329000,,Some Transit,48,"9 nearby routes: 9 bus, 0 rail, 0 other",Somewhat Walkable,67,,2101530591
